1,2,3,4,5,6,a,b,c,d,e,f
28.117563,27.161905,26.8039,26.264128,19.818611,23.721966,0.334078917,0.32566663,0.326926408,0.336604901,0.130092371,0.438147194
28.12339,27.166313,26.808779,26.268063,19.820496,23.724796,0.33443519,0.325935426,0.327228747,0.336878332,0.131100126,0.438532699
28.12339,27.166313,26.808779,26.268063,19.820496,23.724796,0.33443519,0.325935426,0.327228747,0.336878332,0.131100126,0.438532699
28.12339,27.166313,26.808779,26.268063,19.820496,23.724796,0.33443519,0.325935426,0.327228747,0.336878332,0.131100126,0.438532699
28.12339,27.166313,26.808779,26.268063,19.820496,23.724796,0.33443519,0.325935426,0.327228747,0.336878332,0.131100126,0.438532699
28.129217,27.170723,26.814133,26.273258,19.819712,23.726526,0.334791464,0.326204344,0.327560521,0.337239318,0.130680986,0.438768361
28.129217,27.170723,26.814133,26.273258,19.819712,23.726526,0.334791464,0.326204344,0.327560521,0.337239318,0.130680986,0.438768361
28.129217,27.170723,26.814133,26.273258,19.819712,23.726526,0.334791464,0.326204344,0.327560521,0.337239318,0.130680986,0.438768361
28.133783,27.176704,26.818855,26.277349,19.820969,23.728415,0.335070637,0.32656906,0.327853132,0.337523589,0.131353001,0.439025683
28.133783,27.176704,26.818855,26.277349,19.820969,23.728415,0.335070637,0.32656906,0.327853132,0.337523589,0.131353001,0.439025683
28.133783,27.176704,26.818855,26.277349,19.820969,23.728415,0.335070637,0.32656906,0.327853132,0.337523589,0.131353001,0.439025683
28.153786,27.198118,26.839478,26.296082,19.823324,23.736906,0.336293657,0.327874867,0.329131088,0.33882529,0.132612027,0.440182334
28.158037,27.202999,26.841997,26.300488,19.822697,23.737064,0.336553571,0.328172507,0.329287184,0.339131451,0.132276821,0.440203857
28.158037,27.202999,26.841997,26.300488,19.822697,23.737064,0.336553571,0.328172507,0.329287184,0.339131451,0.132276821,0.440203857
28.158037,27.202999,26.841997,26.300488,19.822697,23.737064,0.336553571,0.328172507,0.329287184,0.339131451,0.132276821,0.440203857
28.162289,27.208981,26.849237,26.305998,19.82411,23.740053,0.336813546,0.328537284,0.329735829,0.339514324,0.133032236,0.440611022
28.162289,27.208981,26.849237,26.305998,19.82411,23.740053,0.336813546,0.328537284,0.329735829,0.339514324,0.133032236,0.440611022
28.162289,27.208981,26.849237,26.305998,19.82411,23.740053,0.336813546,0.328537284,0.329735829,0.339514324,0.133032236,0.440611022
28.168274,27.21339,26.854433,26.310719,19.823009,23.740683,0.33717948,0.328806141,0.330057813,0.339842373,0.132443622,0.440696841
28.168274,27.21339,26.854433,26.310719,19.823009,23.740683,0.33717948,0.328806141,0.330057813,0.339842373,0.132443622,0.440696841
28.168274,27.21339,26.854433,26.310719,19.823009,23.740683,0.33717948,0.328806141,0.330057813,0.339842373,0.132443622,0.440696841
28.173157,27.218428,26.859943,26.315756,19.82411,23.744143,0.337478036,0.329113354,0.330399254,0.340192379,0.133032236,0.441168165
28.173157,27.218428,26.859943,26.315756,19.82411,23.744143,0.337478036,0.329113354,0.330399254,0.340192379,0.133032236,0.441168165
28.173157,27.218428,26.859943,26.315756,19.82411,23.744143,0.337478036,0.329113354,0.330399254,0.340192379,0.133032236,0.441168165
28.173157,27.218428,26.859943,26.315756,19.82411,23.744143,0.337478036,0.329113354,0.330399254,0.340192379,0.133032236,0.441168165
28.178669,27.223623,26.864037,26.318905,19.824581,23.746658,0.337815049,0.32943014,0.330652949,0.340411194,0.133284042,0.441510761
28.178669,27.223623,26.864037,26.318905,19.824581,23.746658,0.337815049,0.32943014,0.330652949,0.340411194,0.133284042,0.441510761
28.178669,27.223623,26.864037,26.318905,19.824581,23.746658,0.337815049,0.32943014,0.330652949,0.340411194,0.133284042,0.441510761
28.182606,27.229292,26.869232,26.324886,19.824896,23.749174,0.338055765,0.329775831,0.33097487,0.340826796,0.133452446,0.441853493
28.182606,27.229292,26.869232,26.324886,19.824896,23.749174,0.338055765,0.329775831,0.33097487,0.340826796,0.133452446,0.441853493
28.182606,27.229292,26.869232,26.324886,19.824896,23.749174,0.338055765,0.329775831,0.33097487,0.340826796,0.133452446,0.441853493
28.187803,27.234802,26.876001,26.329451,19.826466,23.752636,0.338373519,0.330111826,0.331394328,0.341144005,0.134291797,0.442325089
28.187803,27.234802,26.876001,26.329451,19.826466,23.752636,0.338373519,0.330111826,0.331394328,0.341144005,0.134291797,0.442325089
28.187803,27.234802,26.876001,26.329451,19.826466,23.752636,0.338373519,0.330111826,0.331394328,0.341144005,0.134291797,0.442325089
28.193945,27.240313,26.880568,26.33433,19.826153,23.754995,0.338749052,0.330447882,0.331677334,0.341483032,0.134124461,0.442646434
28.193945,27.240313,26.880568,26.33433,19.826153,23.754995,0.338749052,0.330447882,0.331677334,0.341483032,0.134124461,0.442646434
28.193945,27.240313,26.880568,26.33433,19.826153,23.754995,0.338749052,0.330447882,0.331677334,0.341483032,0.134124461,0.442646434
28.197882,27.246138,26.886234,26.339367,19.826937,23.756725,0.338989767,0.330803085,0.332028442,0.341833038,0.134543602,0.442882097
28.197882,27.246138,26.886234,26.339367,19.826937,23.756725,0.338989767,0.330803085,0.332028442,0.341833038,0.134543602,0.442882097
28.197882,27.246138,26.886234,26.339367,19.826937,23.756725,0.338989767,0.330803085,0.332028442,0.341833038,0.134543602,0.442882097
28.197882,27.246138,26.886234,26.339367,19.826937,23.756725,0.338989767,0.330803085,0.332028442,0.341833038,0.134543602,0.442882097
28.568796,27.618364,27.256531,26.681267,19.862127,23.959154,0.361668125,0.353501105,0.35497483,0.365590669,0.153356814,0.470457159
28.568796,27.618364,27.256531,26.681267,19.862127,23.959154,0.361668125,0.353501105,0.35497483,0.365590669,0.153356814,0.470457159
28.568796,27.618364,27.256531,26.681267,19.862127,23.959154,0.361668125,0.353501105,0.35497483,0.365590669,0.153356814,0.470457159
28.57415,27.621828,27.259048,26.686777,19.860558,23.962614,0.361995478,0.353712337,0.355130803,0.365973542,0.152517998,0.470928483
28.57415,27.621828,27.259048,26.686777,19.860558,23.962614,0.361995478,0.353712337,0.355130803,0.365973542,0.152517998,0.470928483
28.57415,27.621828,27.259048,26.686777,19.860558,23.962614,0.361995478,0.353712337,0.355130803,0.365973542,0.152517998,0.470928483
28.576672,27.626236,27.265505,26.689138,19.861814,23.964973,0.362149678,0.353981133,0.355530927,0.366137601,0.153189478,0.471249828
28.576672,27.626236,27.265505,26.689138,19.861814,23.964973,0.362149678,0.353981133,0.355530927,0.366137601,0.153189478,0.471249828
28.576672,27.626236,27.265505,26.689138,19.861814,23.964973,0.362149678,0.353981133,0.355530927,0.366137601,0.153189478,0.471249828
28.581396,27.630804,27.268496,26.692444,19.861656,23.966862,0.362438512,0.354259685,0.355716272,0.366367326,0.153105009,0.471507149
28.581396,27.630804,27.268496,26.692444,19.861656,23.966862,0.362438512,0.354259685,0.355716272,0.366367326,0.153105009,0.471507149
28.581396,27.630804,27.268496,26.692444,19.861656,23.966862,0.362438512,0.354259685,0.355716272,0.366367326,0.153105009,0.471507149
28.586279,27.636944,27.272432,26.697166,19.861656,23.969221,0.362737067,0.354634097,0.355960176,0.366695444,0.153105009,0.471828495
28.586279,27.636944,27.272432,26.697166,19.861656,23.969221,0.362737067,0.354634097,0.355960176,0.366695444,0.153105009,0.471828495
28.586279,27.636944,27.272432,26.697166,19.861656,23.969221,0.362737067,0.354634097,0.355960176,0.366695444,0.153105009,0.471828495
28.586279,27.636944,27.272432,26.697166,19.861656,23.969221,0.362737067,0.354634097,0.355960176,0.366695444,0.153105009,0.471828495
28.59132,27.640881,27.27747,26.70126,19.86087,23.971109,0.363045283,0.354874172,0.356272368,0.366979924,0.152684799,0.47208568
28.59132,27.640881,27.27747,26.70126,19.86087,23.971109,0.363045283,0.354874172,0.356272368,0.366979924,0.152684799,0.47208568
28.59132,27.640881,27.27747,26.70126,19.86087,23.971109,0.363045283,0.354874172,0.356272368,0.366979924,0.152684799,0.47208568
28.596518,27.646235,27.282194,26.704565,19.861029,23.974884,0.363363099,0.355200654,0.356565103,0.367209578,0.152769803,0.472599914
28.596518,27.646235,27.282194,26.704565,19.861029,23.974884,0.363363099,0.355200654,0.356565103,0.367209578,0.152769803,0.472599914
28.596518,27.646235,27.282194,26.704565,19.861029,23.974884,0.363363099,0.355200654,0.356565103,0.367209578,0.152769803,0.472599914
28.599983,27.651274,27.285343,26.708344,19.861185,23.976299,0.363574955,0.355507928,0.356760239,0.36747217,0.152853203,0.472792666
28.599983,27.651274,27.285343,26.708344,19.861185,23.976299,0.363574955,0.355507928,0.356760239,0.36747217,0.152853203,0.472792666
28.599983,27.651274,27.285343,26.708344,19.861185,23.976299,0.363574955,0.355507928,0.356760239,0.36747217,0.152853203,0.472792666
28.602976,27.655684,27.29038,26.71102,19.861029,23.978659,0.363757952,0.355776846,0.357072369,0.367658117,0.152769803,0.473114148
28.602976,27.655684,27.29038,26.71102,19.861029,23.978659,0.363757952,0.355776846,0.357072369,0.367658117,0.152769803,0.473114148
28.602976,27.655684,27.29038,26.71102,19.861029,23.978659,0.363757952,0.355776846,0.357072369,0.367658117,0.152769803,0.473114148
28.607859,27.661352,27.294947,26.716057,19.861814,23.981962,0.364056508,0.356122476,0.357355375,0.368008124,0.153189478,0.473564085
28.607859,27.661352,27.294947,26.716057,19.861814,23.981962,0.364056508,0.356122476,0.357355375,0.368008124,0.153189478,0.473564085
28.620617,27.677256,27.307543,26.727076,19.861185,23.987152,0.364836555,0.357092288,0.358135918,0.368773802,0.152853203,0.474271072
28.626444,27.683554,27.312582,26.730854,19.861343,23.99077,0.365192829,0.357476335,0.358448172,0.369036324,0.152937673,0.474763919
28.626444,27.683554,27.312582,26.730854,19.861343,23.99077,0.365192829,0.357476335,0.358448172,0.369036324,0.152937673,0.474763919
28.626444,27.683554,27.312582,26.730854,19.861343,23.99077,0.365192829,0.357476335,0.358448172,0.369036324,0.152937673,0.474763919
28.631958,27.691113,27.316519,26.73542,19.860399,23.992815,0.365529965,0.357937276,0.358692138,0.369353602,0.152432994,0.475042491
28.631958,27.691113,27.316519,26.73542,19.860399,23.992815,0.365529965,0.357937276,0.358692138,0.369353602,0.152432994,0.475042491
28.631958,27.691113,27.316519,26.73542,19.860399,23.992815,0.365529965,0.357937276,0.358692138,0.369353602,0.152432994,0.475042491
28.631958,27.691113,27.316519,26.73542,19.860399,23.992815,0.365529965,0.357937276,0.358692138,0.369353602,0.152432994,0.475042491
28.635107,27.69631,27.319668,26.738726,19.861029,23.994545,0.3657225,0.358254184,0.358887274,0.369583326,0.152769803,0.475278153
28.635107,27.69631,27.319668,26.738726,19.861029,23.994545,0.3657225,0.358254184,0.358887274,0.369583326,0.152769803,0.475278153
28.635107,27.69631,27.319668,26.738726,19.861029,23.994545,0.3657225,0.358254184,0.358887274,0.369583326,0.152769803,0.475278153
28.640305,27.702293,27.324705,26.741087,19.860243,23.998007,0.366040316,0.358619023,0.359199404,0.369747385,0.152349593,0.47574975
28.640305,27.702293,27.324705,26.741087,19.860243,23.998007,0.366040316,0.358619023,0.359199404,0.369747385,0.152349593,0.47574975
28.640305,27.702293,27.324705,26.741087,19.860243,23.998007,0.366040316,0.358619023,0.359199404,0.369747385,0.152349593,0.47574975
28.645504,27.708435,27.329744,26.74518,19.861343,24.000051,0.366358192,0.358993556,0.359511659,0.370031796,0.152937673,0.476028185
28.645504,27.708435,27.329744,26.74518,19.861343,24.000051,0.366358192,0.358993556,0.359511659,0.370031796,0.152937673,0.476028185
28.645504,27.708435,27.329744,26.74518,19.861343,24.000051,0.366358192,0.358993556,0.359511659,0.370031796,0.152937673,0.476028185
28.649755,27.713316,27.334152,26.750059,19.859301,24.003983,0.366618106,0.359291196,0.359784812,0.370370823,0.151845983,0.476563806
28.649755,27.713316,27.334152,26.750059,19.859301,24.003983,0.366618106,0.359291196,0.359784812,0.370370823,0.151845983,0.476563806
28.649755,27.713316,27.334152,26.750059,19.859301,24.003983,0.366618106,0.359291196,0.359784812,0.370370823,0.151845983,0.476563806
28.653851,27.71867,27.339821,26.75242,19.86087,24.006815,0.366868543,0.359617678,0.360136105,0.370534882,0.152684799,0.476949583
28.653851,27.71867,27.339821,26.75242,19.86087,24.006815,0.366868543,0.359617678,0.360136105,0.370534882,0.152684799,0.476949583
28.653851,27.71867,27.339821,26.75242,19.86087,24.006815,0.366868543,0.359617678,0.360136105,0.370534882,0.152684799,0.476949583
28.653851,27.71867,27.339821,26.75242,19.86087,24.006815,0.366868543,0.359617678,0.360136105,0.370534882,0.152684799,0.476949583
28.658577,27.725283,27.343126,26.756828,19.860243,24.009645,0.367157499,0.360020933,0.360340908,0.370841181,0.152349593,0.477335089
28.658577,27.725283,27.343126,26.756828,19.860243,24.009645,0.367157499,0.360020933,0.360340908,0.370841181,0.152349593,0.477335089
28.658577,27.725283,27.343126,26.756828,19.860243,24.009645,0.367157499,0.360020933,0.360340908,0.370841181,0.152349593,0.477335089
28.663933,27.731583,27.347063,26.762024,19.860714,24.012478,0.367484975,0.360405101,0.360584874,0.371202236,0.152601398,0.477721002
28.663933,27.731583,27.347063,26.762024,19.860714,24.012478,0.367484975,0.360405101,0.360584874,0.371202236,0.152601398,0.477721002
28.663933,27.731583,27.347063,26.762024,19.860714,24.012478,0.367484975,0.360405101,0.360584874,0.371202236,0.152601398,0.477721002
29.062937,28.11709,27.754416,27.085232,19.851288,24.199978,0.391880806,0.383912985,0.385827531,0.393661014,0.147562088,0.503262423
29.062937,28.11709,27.754416,27.085232,19.851288,24.199978,0.391880806,0.383912985,0.385827531,0.393661014,0.147562088,0.503262423
29.062937,28.11709,27.754416,27.085232,19.851288,24.199978,0.391880806,0.383912985,0.385827531,0.393661014,0.147562088,0.503262423
29.067822,28.122444,27.758194,27.087437,19.851288,24.20171,0.392179484,0.384239467,0.386061645,0.393814233,0.147562088,0.503498357
29.067822,28.122444,27.758194,27.087437,19.851288,24.20171,0.392179484,0.384239467,0.386061645,0.393814233,0.147562088,0.503498357
29.067822,28.122444,27.758194,27.087437,19.851288,24.20171,0.392179484,0.384239467,0.386061645,0.393814233,0.147562088,0.503498357
29.070656,28.127956,27.762289,27.091372,19.853016,24.203281,0.39235276,0.384575584,0.386315402,0.394087665,0.148485908,0.50371236
29.070656,28.127956,27.762289,27.091372,19.853016,24.203281,0.39235276,0.384575584,0.386315402,0.394087665,0.148485908,0.50371236
29.070656,28.127956,27.762289,27.091372,19.853016,24.203281,0.39235276,0.384575584,0.386315402,0.394087665,0.148485908,0.50371236
29.07428,28.132051,27.767328,27.094994,19.852701,24.206114,0.392574338,0.384825294,0.386627656,0.394339347,0.148317503,0.504098274
29.07428,28.132051,27.767328,27.094994,19.852701,24.206114,0.392574338,0.384825294,0.386627656,0.394339347,0.148317503,0.504098274
29.07428,28.132051,27.767328,27.094994,19.852701,24.206114,0.392574338,0.384825294,0.386627656,0.394339347,0.148317503,0.504098274
29.078533,28.135517,27.771265,27.09767,19.852545,24.207529,0.392834374,0.385036647,0.386871622,0.394525294,0.148234103,0.504291027
29.078533,28.135517,27.771265,27.09767,19.852545,24.207529,0.392834374,0.385036647,0.386871622,0.394525294,0.148234103,0.504291027
29.078533,28.135517,27.771265,27.09767,19.852545,24.207529,0.392834374,0.385036647,0.386871622,0.394525294,0.148234103,0.504291027
29.078533,28.135517,27.771265,27.09767,19.852545,24.207529,0.392834374,0.385036647,0.386871622,0.394525294,0.148234103,0.504291027
29.083733,28.141029,27.774258,27.101448,19.852388,24.210361,0.393152312,0.385372764,0.387057091,0.394787816,0.148150168,0.504676804
29.083733,28.141029,27.774258,27.101448,19.852388,24.210361,0.393152312,0.385372764,0.387057091,0.394787816,0.148150168,0.504676804
29.083733,28.141029,27.774258,27.101448,19.852388,24.210361,0.393152312,0.385372764,0.387057091,0.394787816,0.148150168,0.504676804
29.087828,28.14591,27.781343,27.106485,19.852074,24.212248,0.393402687,0.385670403,0.387496131,0.395137823,0.147982298,0.504933853
29.087828,28.14591,27.781343,27.106485,19.852074,24.212248,0.393402687,0.385670403,0.387496131,0.395137823,0.147982298,0.504933853
29.087828,28.14591,27.781343,27.106485,19.852074,24.212248,0.393402687,0.385670403,0.387496131,0.395137823,0.147982298,0.504933853
29.090664,28.151896,27.784492,27.109949,19.852388,24.212248,0.393576086,0.386035424,0.387691267,0.395378526,0.148150168,0.504933853
29.090664,28.151896,27.784492,27.109949,19.852388,24.212248,0.393576086,0.386035424,0.387691267,0.395378526,0.148150168,0.504933853
29.090664,28.151896,27.784492,27.109949,19.852388,24.212248,0.393576086,0.386035424,0.387691267,0.395378526,0.148150168,0.504933853
29.096807,28.156778,27.790161,27.115774,19.852388,24.215866,0.39395168,0.386333125,0.388042561,0.395783288,0.148150168,0.5054267
29.096807,28.156778,27.790161,27.115774,19.852388,24.215866,0.39395168,0.386333125,0.388042561,0.395783288,0.148150168,0.5054267
29.096807,28.156778,27.790161,27.115774,19.852388,24.215866,0.39395168,0.386333125,0.388042561,0.395783288,0.148150168,0.5054267
29.099958,28.161345,27.793627,27.119081,19.852545,24.21571,0.394144338,0.386611616,0.38825734,0.396013082,0.148234103,0.50540545
29.099958,28.161345,27.793627,27.119081,19.852545,24.21571,0.394144338,0.386611616,0.38825734,0.396013082,0.148234103,0.50540545
29.116184,28.182764,27.812681,27.134039,19.853645,24.221529,0.395136425,0.387917728,0.389438069,0.39705247,0.148822183,0.506198119
29.116184,28.182764,27.812681,27.134039,19.853645,24.221529,0.395136425,0.387917728,0.389438069,0.39705247,0.148822183,0.506198119
29.120752,28.188276,27.816774,27.139391,19.853802,24.222158,0.395415721,0.388253845,0.389691702,0.397424364,0.148906118,0.506283802
29.120752,28.188276,27.816774,27.139391,19.853802,24.222158,0.395415721,0.388253845,0.389691702,0.397424364,0.148906118,0.506283802
29.120752,28.188276,27.816774,27.139391,19.853802,24.222158,0.395415721,0.388253845,0.389691702,0.397424364,0.148906118,0.506283802
29.120752,28.188276,27.816774,27.139391,19.853802,24.222158,0.395415721,0.388253845,0.389691702,0.397424364,0.148906118,0.506283802
29.125164,28.19363,27.821499,27.14254,19.853958,24.226406,0.395685478,0.388580328,0.389984499,0.397643179,0.148989518,0.506862469
29.125164,28.19363,27.821499,27.14254,19.853958,24.226406,0.395685478,0.388580328,0.389984499,0.397643179,0.148989518,0.506862469
29.125164,28.19363,27.821499,27.14254,19.853958,24.226406,0.395685478,0.388580328,0.389984499,0.397643179,0.148989518,0.506862469
29.129732,28.199615,27.827011,27.147736,19.853487,24.225618,0.395964774,0.388945288,0.390326064,0.398004234,0.148737713,0.506755127
29.129732,28.199615,27.827011,27.147736,19.853487,24.225618,0.395964774,0.388945288,0.390326064,0.398004234,0.148737713,0.506755127
29.129732,28.199615,27.827011,27.147736,19.853487,24.225618,0.395964774,0.388945288,0.390326064,0.398004234,0.148737713,0.506755127
29.134773,28.204969,27.832207,27.151672,19.853645,24.228607,0.39627299,0.38927177,0.390648047,0.398277735,0.148822183,0.507162291
29.134773,28.204969,27.832207,27.151672,19.853645,24.228607,0.39627299,0.38927177,0.390648047,0.398277735,0.148822183,0.507162291
29.134773,28.204969,27.832207,27.151672,19.853645,24.228607,0.39627299,0.38927177,0.390648047,0.398277735,0.148822183,0.507162291
29.1395,28.210167,27.83457,27.154505,19.853016,24.230495,0.396562008,0.38958874,0.390794476,0.398474592,0.148485908,0.507419476
29.1395,28.210167,27.83457,27.154505,19.853016,24.230495,0.396562008,0.38958874,0.390794476,0.398474592,0.148485908,0.507419476
29.1395,28.210167,27.83457,27.154505,19.853016,24.230495,0.396562008,0.38958874,0.390794476,0.398474592,0.148485908,0.507419476
29.143753,28.216782,27.841341,27.159071,19.854429,24.232698,0.396822044,0.389992117,0.391214058,0.39879187,0.149241323,0.507719571
29.143753,28.216782,27.841341,27.159071,19.854429,24.232698,0.396822044,0.389992117,0.391214058,0.39879187,0.149241323,0.507719571
29.143753,28.216782,27.841341,27.159071,19.854429,24.232698,0.396822044,0.389992117,0.391214058,0.39879187,0.149241323,0.507719571
29.143753,28.216782,27.841341,27.159071,19.854429,24.232698,0.396822044,0.389992117,0.391214058,0.39879187,0.149241323,0.507719571
29.148636,28.220718,27.846066,27.165213,19.855844,24.2349,0.397120599,0.39023213,0.391506855,0.39921866,0.149997808,0.508019529
29.148636,28.220718,27.846066,27.165213,19.855844,24.2349,0.397120599,0.39023213,0.391506855,0.39921866,0.149997808,0.508019529
29.148636,28.220718,27.846066,27.165213,19.855844,24.2349,0.397120599,0.39023213,0.391506855,0.39921866,0.149997808,0.508019529
29.153362,28.22576,27.849844,27.168676,19.854273,24.235687,0.397409556,0.390539587,0.391740968,0.399459293,0.149157923,0.508126735
29.153362,28.22576,27.849844,27.168676,19.854273,24.235687,0.397409556,0.390539587,0.391740968,0.399459293,0.149157923,0.508126735
29.153362,28.22576,27.849844,27.168676,19.854273,24.235687,0.397409556,0.390539587,0.391740968,0.399459293,0.149157923,0.508126735
29.158245,28.231272,27.855356,27.172455,19.855686,24.238676,0.397708111,0.390875704,0.392082533,0.399721885,0.149913338,0.508533899
29.158245,28.231272,27.855356,27.172455,19.855686,24.238676,0.397708111,0.390875704,0.392082533,0.399721885,0.149913338,0.508533899
29.515715,28.586437,28.215837,27.505306,19.883337,24.420212,0.419564478,0.412533359,0.414420649,0.422850727,0.164696064,0.533262898
29.515715,28.586437,28.215837,27.505306,19.883337,24.420212,0.419564478,0.412533359,0.414420649,0.422850727,0.164696064,0.533262898
29.515715,28.586437,28.215837,27.505306,19.883337,24.420212,0.419564478,0.412533359,0.414420649,0.422850727,0.164696064,0.533262898
29.522175,28.592579,28.220718,27.509085,19.882236,24.425245,0.419959454,0.412907892,0.414723112,0.423113318,0.16410745,0.533948498
29.522175,28.592579,28.220718,27.509085,19.882236,24.425245,0.419959454,0.412907892,0.414723112,0.423113318,0.16410745,0.533948498
29.522175,28.592579,28.220718,27.509085,19.882236,24.425245,0.419959454,0.412907892,0.414723112,0.423113318,0.16410745,0.533948498
29.525169,28.596359,28.22576,27.513336,19.884279,24.426661,0.420142513,0.413138394,0.415035552,0.423408708,0.165199675,0.534141387
29.525169,28.596359,28.22576,27.513336,19.884279,24.426661,0.420142513,0.413138394,0.415035552,0.423408708,0.165199675,0.534141387
29.525169,28.596359,28.22576,27.513336,19.884279,24.426661,0.420142513,0.413138394,0.415035552,0.423408708,0.165199675,0.534141387
29.531313,28.603132,28.230484,27.517588,19.88538,24.430122,0.420518168,0.413551405,0.415328287,0.423704167,0.165788289,0.534612847
29.531313,28.603132,28.230484,27.517588,19.88538,24.430122,0.420518168,0.413551405,0.415328287,0.423704167,0.165788289,0.534612847
29.531313,28.603132,28.230484,27.517588,19.88538,24.430122,0.420518168,0.413551405,0.415328287,0.423704167,0.165788289,0.534612847
29.533991,28.605181,28.234579,27.521683,19.88475,24.432167,0.420681906,0.413676352,0.415582044,0.423988716,0.16545148,0.534891419
29.533991,28.605181,28.234579,27.521683,19.88475,24.432167,0.420681906,0.413676352,0.415582044,0.423988716,0.16545148,0.534891419
29.533991,28.605181,28.234579,27.521683,19.88475,24.432167,0.420681906,0.413676352,0.415582044,0.423988716,0.16545148,0.534891419
29.533991,28.605181,28.234579,27.521683,19.88475,24.432167,0.420681906,0.413676352,0.415582044,0.423988716,0.16545148,0.534891419
29.537773,28.61022,28.238043,27.524988,19.886793,24.436573,0.420913145,0.413983625,0.415796699,0.424218371,0.166543704,0.535491608
29.537773,28.61022,28.238043,27.524988,19.886793,24.436573,0.420913145,0.413983625,0.415796699,0.424218371,0.166543704,0.535491608
29.537773,28.61022,28.238043,27.524988,19.886793,24.436573,0.420913145,0.413983625,0.415796699,0.424218371,0.166543704,0.535491608
29.541397,28.616205,28.242453,27.528767,19.886793,24.438303,0.421134723,0.414348586,0.416069976,0.424480963,0.166543704,0.53572727
29.541397,28.616205,28.242453,27.528767,19.886793,24.438303,0.421134723,0.414348586,0.416069976,0.424480963,0.166543704,0.53572727
29.541397,28.616205,28.242453,27.528767,19.886793,24.438303,0.421134723,0.414348586,0.416069976,0.424480963,0.166543704,0.53572727
29.545809,28.621405,28.246389,27.532232,19.886637,24.440977,0.42140448,0.414665677,0.41631388,0.424721736,0.166460304,0.536091525
29.545809,28.621405,28.246389,27.532232,19.886637,24.440977,0.42140448,0.414665677,0.41631388,0.424721736,0.166460304,0.536091525
29.545809,28.621405,28.246389,27.532232,19.886637,24.440977,0.42140448,0.414665677,0.41631388,0.424721736,0.166460304,0.536091525
29.55022,28.625027,28.250328,27.536011,19.887264,24.443022,0.421674177,0.414886543,0.41655797,0.424984327,0.16679551,0.536370097
29.55022,28.625027,28.250328,27.536011,19.887264,24.443022,0.421674177,0.414886543,0.41655797,0.424984327,0.16679551,0.536370097
29.55022,28.625027,28.250328,27.536011,19.887264,24.443022,0.421674177,0.414886543,0.41655797,0.424984327,0.16679551,0.536370097
29.553844,28.62991,28.25458,27.540577,19.885693,24.44664,0.421895755,0.415184305,0.416821456,0.425301605,0.165955625,0.536862944
29.553844,28.62991,28.25458,27.540577,19.885693,24.44664,0.421895755,0.415184305,0.416821456,0.425301605,0.165955625,0.536862944
29.56629,28.645031,28.267338,27.552387,19.88805,24.451046,0.422656726,0.41610637,0.417612038,0.426122247,0.167215719,0.537463134
29.56629,28.645031,28.267338,27.552387,19.88805,24.451046,0.422656726,0.41610637,0.417612038,0.426122247,0.167215719,0.537463134
29.56629,28.645031,28.267338,27.552387,19.88805,24.451046,0.422656726,0.41610637,0.417612038,0.426122247,0.167215719,0.537463134
29.571806,28.648497,28.272062,27.553961,19.889463,24.453876,0.422993984,0.416317724,0.417904773,0.42623162,0.167971135,0.537848639
29.571806,28.648497,28.272062,27.553961,19.889463,24.453876,0.422993984,0.416317724,0.417904773,0.42623162,0.167971135,0.537848639
29.571806,28.648497,28.272062,27.553961,19.889463,24.453876,0.422993984,0.416317724,0.417904773,0.42623162,0.167971135,0.537848639
29.574799,28.652748,28.274897,27.557898,19.890093,24.454821,0.423176982,0.416576946,0.418080451,0.426505191,0.168307944,0.537977367
29.574799,28.652748,28.274897,27.557898,19.890093,24.454821,0.423176982,0.416576946,0.418080451,0.426505191,0.168307944,0.537977367
29.574799,28.652748,28.274897,27.557898,19.890093,24.454821,0.423176982,0.416576946,0.418080451,0.426505191,0.168307944,0.537977367
29.574799,28.652748,28.274897,27.557898,19.890093,24.454821,0.423176982,0.416576946,0.418080451,0.426505191,0.168307944,0.537977367
29.578737,28.658104,28.280252,27.56152,19.890564,24.457809,0.423417758,0.41690355,0.418412287,0.426756873,0.168559749,0.538384396
29.578737,28.658104,28.280252,27.56152,19.890564,24.457809,0.423417758,0.41690355,0.418412287,0.426756873,0.168559749,0.538384396
29.578737,28.658104,28.280252,27.56152,19.890564,24.457809,0.423417758,0.41690355,0.418412287,0.426756873,0.168559749,0.538384396
29.584095,28.66094,28.284662,27.566874,19.889778,24.460327,0.423745356,0.417076487,0.418685563,0.427128907,0.16813954,0.5387274
29.584095,28.66094,28.284662,27.566874,19.889778,24.460327,0.423745356,0.417076487,0.418685563,0.427128907,0.16813954,0.5387274
29.584095,28.66094,28.284662,27.566874,19.889778,24.460327,0.423745356,0.417076487,0.418685563,0.427128907,0.16813954,0.5387274
29.587246,28.667555,28.289858,27.570179,19.890879,24.46253,0.423938014,0.417479864,0.419007547,0.427358561,0.168728154,0.539027494
29.587246,28.667555,28.289858,27.570179,19.890879,24.46253,0.423938014,0.417479864,0.419007547,0.427358561,0.168728154,0.539027494
29.587246,28.667555,28.289858,27.570179,19.890879,24.46253,0.423938014,0.417479864,0.419007547,0.427358561,0.168728154,0.539027494
29.589924,28.671335,28.293167,27.574747,19.891191,24.465361,0.424101752,0.417710365,0.419212597,0.427675978,0.168894955,0.539413136
